8.8675 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
10.8804 	EXP 	Created iti_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='iti_cross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
10.8819 	EXP 	Created task_break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='task_break_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.8829 	EXP 	Created end_run_cross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_run_cross', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
10.8841 	EXP 	Created ready_set_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ready_set_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Der Scanner wird vorbereitet.', units='height', win=Window(...), wrapWidth=1)
10.8856 	EXP 	Created starting_soon = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='starting_soon', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='fMRT startet gleich...', units='height', win=Window(...), wrapWidth=1)
10.8891 	EXP 	Created end_part2_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_part2_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0203 	EXP 	welcome_text: autoDraw = True
3.0083 	DEBUG 	Read excel file with openpyxl: guess_condition_randomization.xlsx
3.0090 	EXP 	Imported guess_condition_randomization.xlsx as conditions, 80 conditions, 1 params
3.0094 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'guess_condition': 'Read', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.0096 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'guess_condition': 'Read', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.0098 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'guess_condition': 'Guess', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.0099 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'guess_condition': 'Guess', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.0100 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'guess_condition': 'Read', 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
3.0100 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'guess_condition': 'Read', 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
3.0101 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'guess_condition': 'Guess', 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
3.0102 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'guess_condition': 'Read', 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
3.0103 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'guess_condition': 'Read', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
3.0104 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'guess_condition': 'Guess', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
3.0105 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'guess_condition': 'Guess', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
3.0106 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'guess_condition': 'Guess', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
3.0107 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'guess_condition': 'Guess', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
3.0107 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'guess_condition': 'Guess', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
3.0108 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'guess_condition': 'Guess', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
3.0109 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'guess_condition': 'Read', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
3.0110 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'guess_condition': 'Read', 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
3.0111 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'guess_condition': 'Read', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
3.0112 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'guess_condition': 'Guess', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
3.0112 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'guess_condition': 'Guess', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
3.0113 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'guess_condition': 'Read', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
3.0114 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'guess_condition': 'Read', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
3.0115 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'guess_condition': 'Guess', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
3.0116 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'guess_condition': 'Read', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
3.0117 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'guess_condition': 'Guess', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
3.0117 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'guess_condition': 'Guess', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
3.0118 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'guess_condition': 'Guess', 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
3.0119 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'guess_condition': 'Guess', 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
3.0120 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'guess_condition': 'Read', 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
3.0121 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'guess_condition': 'Read', 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
3.0122 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'guess_condition': 'Guess', 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
3.0122 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'guess_condition': 'Read', 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
3.0123 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'guess_condition': 'Guess', 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
3.0124 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'guess_condition': 'Read', 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
3.0125 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'guess_condition': 'Guess', 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
3.0126 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'guess_condition': 'Guess', 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
3.0127 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'guess_condition': 'Guess', 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
3.0128 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'guess_condition': 'Guess', 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
3.0129 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'guess_condition': 'Read', 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
3.0130 	EXP 	New trial (rep=0, index=39): <Trial 39 (39 in rep 0) data={'guess_condition': 'Guess', 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 0}>
3.0131 	EXP 	New trial (rep=0, index=40): <Trial 40 (40 in rep 0) data={'guess_condition': 'Guess', 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 0}>
3.0132 	EXP 	New trial (rep=0, index=41): <Trial 41 (41 in rep 0) data={'guess_condition': 'Read', 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 0}>
3.0133 	EXP 	New trial (rep=0, index=42): <Trial 42 (42 in rep 0) data={'guess_condition': 'Read', 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 0}>
3.0134 	EXP 	New trial (rep=0, index=43): <Trial 43 (43 in rep 0) data={'guess_condition': 'Read', 'thisN': 43, 'thisTrialN': 43, 'thisRepN': 0}>
3.0135 	EXP 	New trial (rep=0, index=44): <Trial 44 (44 in rep 0) data={'guess_condition': 'Read', 'thisN': 44, 'thisTrialN': 44, 'thisRepN': 0}>
3.0135 	EXP 	New trial (rep=0, index=45): <Trial 45 (45 in rep 0) data={'guess_condition': 'Guess', 'thisN': 45, 'thisTrialN': 45, 'thisRepN': 0}>
3.0136 	EXP 	New trial (rep=0, index=46): <Trial 46 (46 in rep 0) data={'guess_condition': 'Guess', 'thisN': 46, 'thisTrialN': 46, 'thisRepN': 0}>
3.0137 	EXP 	New trial (rep=0, index=47): <Trial 47 (47 in rep 0) data={'guess_condition': 'Read', 'thisN': 47, 'thisTrialN': 47, 'thisRepN': 0}>
3.0138 	EXP 	New trial (rep=0, index=48): <Trial 48 (48 in rep 0) data={'guess_condition': 'Guess', 'thisN': 48, 'thisTrialN': 48, 'thisRepN': 0}>
3.0139 	EXP 	New trial (rep=0, index=49): <Trial 49 (49 in rep 0) data={'guess_condition': 'Guess', 'thisN': 49, 'thisTrialN': 49, 'thisRepN': 0}>
3.0139 	EXP 	New trial (rep=0, index=50): <Trial 50 (50 in rep 0) data={'guess_condition': 'Read', 'thisN': 50, 'thisTrialN': 50, 'thisRepN': 0}>
3.0140 	EXP 	New trial (rep=0, index=51): <Trial 51 (51 in rep 0) data={'guess_condition': 'Guess', 'thisN': 51, 'thisTrialN': 51, 'thisRepN': 0}>
3.0141 	EXP 	New trial (rep=0, index=52): <Trial 52 (52 in rep 0) data={'guess_condition': 'Guess', 'thisN': 52, 'thisTrialN': 52, 'thisRepN': 0}>
3.0142 	EXP 	New trial (rep=0, index=53): <Trial 53 (53 in rep 0) data={'guess_condition': 'Guess', 'thisN': 53, 'thisTrialN': 53, 'thisRepN': 0}>
3.0143 	EXP 	New trial (rep=0, index=54): <Trial 54 (54 in rep 0) data={'guess_condition': 'Read', 'thisN': 54, 'thisTrialN': 54, 'thisRepN': 0}>
3.0143 	EXP 	New trial (rep=0, index=55): <Trial 55 (55 in rep 0) data={'guess_condition': 'Read', 'thisN': 55, 'thisTrialN': 55, 'thisRepN': 0}>
3.0144 	EXP 	New trial (rep=0, index=56): <Trial 56 (56 in rep 0) data={'guess_condition': 'Read', 'thisN': 56, 'thisTrialN': 56, 'thisRepN': 0}>
3.0145 	EXP 	New trial (rep=0, index=57): <Trial 57 (57 in rep 0) data={'guess_condition': 'Read', 'thisN': 57, 'thisTrialN': 57, 'thisRepN': 0}>
3.0146 	EXP 	New trial (rep=0, index=58): <Trial 58 (58 in rep 0) data={'guess_condition': 'Read', 'thisN': 58, 'thisTrialN': 58, 'thisRepN': 0}>
3.0147 	EXP 	New trial (rep=0, index=59): <Trial 59 (59 in rep 0) data={'guess_condition': 'Guess', 'thisN': 59, 'thisTrialN': 59, 'thisRepN': 0}>
3.0148 	EXP 	New trial (rep=0, index=60): <Trial 60 (60 in rep 0) data={'guess_condition': 'Guess', 'thisN': 60, 'thisTrialN': 60, 'thisRepN': 0}>
3.0149 	EXP 	New trial (rep=0, index=61): <Trial 61 (61 in rep 0) data={'guess_condition': 'Guess', 'thisN': 61, 'thisTrialN': 61, 'thisRepN': 0}>
3.0149 	EXP 	New trial (rep=0, index=62): <Trial 62 (62 in rep 0) data={'guess_condition': 'Read', 'thisN': 62, 'thisTrialN': 62, 'thisRepN': 0}>
3.0150 	EXP 	New trial (rep=0, index=63): <Trial 63 (63 in rep 0) data={'guess_condition': 'Guess', 'thisN': 63, 'thisTrialN': 63, 'thisRepN': 0}>
3.0151 	EXP 	New trial (rep=0, index=64): <Trial 64 (64 in rep 0) data={'guess_condition': 'Read', 'thisN': 64, 'thisTrialN': 64, 'thisRepN': 0}>
3.0152 	EXP 	New trial (rep=0, index=65): <Trial 65 (65 in rep 0) data={'guess_condition': 'Guess', 'thisN': 65, 'thisTrialN': 65, 'thisRepN': 0}>
3.0153 	EXP 	New trial (rep=0, index=66): <Trial 66 (66 in rep 0) data={'guess_condition': 'Read', 'thisN': 66, 'thisTrialN': 66, 'thisRepN': 0}>
3.0154 	EXP 	New trial (rep=0, index=67): <Trial 67 (67 in rep 0) data={'guess_condition': 'Guess', 'thisN': 67, 'thisTrialN': 67, 'thisRepN': 0}>
3.0155 	EXP 	New trial (rep=0, index=68): <Trial 68 (68 in rep 0) data={'guess_condition': 'Read', 'thisN': 68, 'thisTrialN': 68, 'thisRepN': 0}>
3.0155 	EXP 	New trial (rep=0, index=69): <Trial 69 (69 in rep 0) data={'guess_condition': 'Read', 'thisN': 69, 'thisTrialN': 69, 'thisRepN': 0}>
3.0158 	EXP 	New trial (rep=0, index=70): <Trial 70 (70 in rep 0) data={'guess_condition': 'Read', 'thisN': 70, 'thisTrialN': 70, 'thisRepN': 0}>
3.0160 	EXP 	New trial (rep=0, index=71): <Trial 71 (71 in rep 0) data={'guess_condition': 'Read', 'thisN': 71, 'thisTrialN': 71, 'thisRepN': 0}>
3.0161 	EXP 	New trial (rep=0, index=72): <Trial 72 (72 in rep 0) data={'guess_condition': 'Read', 'thisN': 72, 'thisTrialN': 72, 'thisRepN': 0}>
3.0162 	EXP 	New trial (rep=0, index=73): <Trial 73 (73 in rep 0) data={'guess_condition': 'Guess', 'thisN': 73, 'thisTrialN': 73, 'thisRepN': 0}>
3.0163 	EXP 	New trial (rep=0, index=74): <Trial 74 (74 in rep 0) data={'guess_condition': 'Guess', 'thisN': 74, 'thisTrialN': 74, 'thisRepN': 0}>
3.0163 	EXP 	New trial (rep=0, index=75): <Trial 75 (75 in rep 0) data={'guess_condition': 'Read', 'thisN': 75, 'thisTrialN': 75, 'thisRepN': 0}>
3.0164 	EXP 	New trial (rep=0, index=76): <Trial 76 (76 in rep 0) data={'guess_condition': 'Read', 'thisN': 76, 'thisTrialN': 76, 'thisRepN': 0}>
3.0165 	EXP 	New trial (rep=0, index=77): <Trial 77 (77 in rep 0) data={'guess_condition': 'Read', 'thisN': 77, 'thisTrialN': 77, 'thisRepN': 0}>
3.0166 	EXP 	New trial (rep=0, index=78): <Trial 78 (78 in rep 0) data={'guess_condition': 'Guess', 'thisN': 78, 'thisTrialN': 78, 'thisRepN': 0}>
3.0167 	EXP 	New trial (rep=0, index=79): <Trial 79 (79 in rep 0) data={'guess_condition': 'Read', 'thisN': 79, 'thisTrialN': 79, 'thisRepN': 0}>
3.0192 	DEBUG 	Read excel file with openpyxl: iti_randomization.xlsx
3.0198 	EXP 	Imported iti_randomization.xlsx as conditions, 80 conditions, 1 params
3.0202 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'iti': 9, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.0203 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'iti': 9, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.0204 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'iti': 6, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
3.0205 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'iti': 6, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.0206 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'iti': 9, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
3.0207 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'iti': 7.5, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
3.0208 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'iti': 7.5, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
3.0209 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'iti': 6, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
3.0210 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'iti': 9, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
3.0211 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'iti': 7.5, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
3.0212 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'iti': 6, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
3.0212 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'iti': 9, 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
3.0214 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'iti': 7.5, 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
3.0217 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'iti': 7.5, 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
3.0218 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'iti': 4.5, 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
3.0219 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'iti': 7.5, 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
3.0220 	EXP 	New trial (rep=0, index=16): <Trial 16 (16 in rep 0) data={'iti': 6, 'thisN': 16, 'thisTrialN': 16, 'thisRepN': 0}>
3.0221 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'iti': 9, 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
3.0222 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'iti': 4.5, 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
3.0223 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'iti': 4.5, 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
3.0224 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'iti': 4.5, 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
3.0224 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'iti': 4.5, 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
3.0225 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'iti': 9, 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
3.0226 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'iti': 4.5, 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
3.0227 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'iti': 9, 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
3.0228 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'iti': 4.5, 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
3.0229 	EXP 	New trial (rep=0, index=26): <Trial 26 (26 in rep 0) data={'iti': 7.5, 'thisN': 26, 'thisTrialN': 26, 'thisRepN': 0}>
3.0230 	EXP 	New trial (rep=0, index=27): <Trial 27 (27 in rep 0) data={'iti': 9, 'thisN': 27, 'thisTrialN': 27, 'thisRepN': 0}>
3.0230 	EXP 	New trial (rep=0, index=28): <Trial 28 (28 in rep 0) data={'iti': 7.5, 'thisN': 28, 'thisTrialN': 28, 'thisRepN': 0}>
3.0231 	EXP 	New trial (rep=0, index=29): <Trial 29 (29 in rep 0) data={'iti': 6, 'thisN': 29, 'thisTrialN': 29, 'thisRepN': 0}>
3.0232 	EXP 	New trial (rep=0, index=30): <Trial 30 (30 in rep 0) data={'iti': 4.5, 'thisN': 30, 'thisTrialN': 30, 'thisRepN': 0}>
3.0233 	EXP 	New trial (rep=0, index=31): <Trial 31 (31 in rep 0) data={'iti': 9, 'thisN': 31, 'thisTrialN': 31, 'thisRepN': 0}>
3.0235 	EXP 	New trial (rep=0, index=32): <Trial 32 (32 in rep 0) data={'iti': 6, 'thisN': 32, 'thisTrialN': 32, 'thisRepN': 0}>
3.0237 	EXP 	New trial (rep=0, index=33): <Trial 33 (33 in rep 0) data={'iti': 9, 'thisN': 33, 'thisTrialN': 33, 'thisRepN': 0}>
3.0238 	EXP 	New trial (rep=0, index=34): <Trial 34 (34 in rep 0) data={'iti': 7.5, 'thisN': 34, 'thisTrialN': 34, 'thisRepN': 0}>
3.0239 	EXP 	New trial (rep=0, index=35): <Trial 35 (35 in rep 0) data={'iti': 6, 'thisN': 35, 'thisTrialN': 35, 'thisRepN': 0}>
3.0239 	EXP 	New trial (rep=0, index=36): <Trial 36 (36 in rep 0) data={'iti': 4.5, 'thisN': 36, 'thisTrialN': 36, 'thisRepN': 0}>
3.0240 	EXP 	New trial (rep=0, index=37): <Trial 37 (37 in rep 0) data={'iti': 6, 'thisN': 37, 'thisTrialN': 37, 'thisRepN': 0}>
3.0241 	EXP 	New trial (rep=0, index=38): <Trial 38 (38 in rep 0) data={'iti': 9, 'thisN': 38, 'thisTrialN': 38, 'thisRepN': 0}>
3.0242 	EXP 	New trial (rep=0, index=39): <Trial 39 (39 in rep 0) data={'iti': 4.5, 'thisN': 39, 'thisTrialN': 39, 'thisRepN': 0}>
3.0243 	EXP 	New trial (rep=0, index=40): <Trial 40 (40 in rep 0) data={'iti': 4.5, 'thisN': 40, 'thisTrialN': 40, 'thisRepN': 0}>
3.0244 	EXP 	New trial (rep=0, index=41): <Trial 41 (41 in rep 0) data={'iti': 6, 'thisN': 41, 'thisTrialN': 41, 'thisRepN': 0}>
3.0244 	EXP 	New trial (rep=0, index=42): <Trial 42 (42 in rep 0) data={'iti': 6, 'thisN': 42, 'thisTrialN': 42, 'thisRepN': 0}>
3.0245 	EXP 	New trial (rep=0, index=43): <Trial 43 (43 in rep 0) data={'iti': 6, 'thisN': 43, 'thisTrialN': 43, 'thisRepN': 0}>
3.0246 	EXP 	New trial (rep=0, index=44): <Trial 44 (44 in rep 0) data={'iti': 7.5, 'thisN': 44, 'thisTrialN': 44, 'thisRepN': 0}>
3.0247 	EXP 	New trial (rep=0, index=45): <Trial 45 (45 in rep 0) data={'iti': 4.5, 'thisN': 45, 'thisTrialN': 45, 'thisRepN': 0}>
3.0248 	EXP 	New trial (rep=0, index=46): <Trial 46 (46 in rep 0) data={'iti': 6, 'thisN': 46, 'thisTrialN': 46, 'thisRepN': 0}>
3.0249 	EXP 	New trial (rep=0, index=47): <Trial 47 (47 in rep 0) data={'iti': 7.5, 'thisN': 47, 'thisTrialN': 47, 'thisRepN': 0}>
3.0250 	EXP 	New trial (rep=0, index=48): <Trial 48 (48 in rep 0) data={'iti': 6, 'thisN': 48, 'thisTrialN': 48, 'thisRepN': 0}>
3.0250 	EXP 	New trial (rep=0, index=49): <Trial 49 (49 in rep 0) data={'iti': 7.5, 'thisN': 49, 'thisTrialN': 49, 'thisRepN': 0}>
3.0251 	EXP 	New trial (rep=0, index=50): <Trial 50 (50 in rep 0) data={'iti': 7.5, 'thisN': 50, 'thisTrialN': 50, 'thisRepN': 0}>
3.0252 	EXP 	New trial (rep=0, index=51): <Trial 51 (51 in rep 0) data={'iti': 6, 'thisN': 51, 'thisTrialN': 51, 'thisRepN': 0}>
3.0253 	EXP 	New trial (rep=0, index=52): <Trial 52 (52 in rep 0) data={'iti': 7.5, 'thisN': 52, 'thisTrialN': 52, 'thisRepN': 0}>
3.0254 	EXP 	New trial (rep=0, index=53): <Trial 53 (53 in rep 0) data={'iti': 4.5, 'thisN': 53, 'thisTrialN': 53, 'thisRepN': 0}>
3.0254 	EXP 	New trial (rep=0, index=54): <Trial 54 (54 in rep 0) data={'iti': 6, 'thisN': 54, 'thisTrialN': 54, 'thisRepN': 0}>
3.0255 	EXP 	New trial (rep=0, index=55): <Trial 55 (55 in rep 0) data={'iti': 4.5, 'thisN': 55, 'thisTrialN': 55, 'thisRepN': 0}>
3.0257 	EXP 	New trial (rep=0, index=56): <Trial 56 (56 in rep 0) data={'iti': 4.5, 'thisN': 56, 'thisTrialN': 56, 'thisRepN': 0}>
3.0258 	EXP 	New trial (rep=0, index=57): <Trial 57 (57 in rep 0) data={'iti': 9, 'thisN': 57, 'thisTrialN': 57, 'thisRepN': 0}>
